t,px_err_x,px_err_y,ee_x,ee_y,ee_z,ref_x,ref_y,ref_z
26.96506667137146,7.0,38.0,0.18637071601317667,0.12973023674549342,0.5830686450506117,0.2,0.07494885301018839,0.563714575254935
27.13254165649414,5.0,37.0,0.189889539943312,0.11906785859952457,0.5769957823654411,0.2,0.055292750922100266,0.5947612184273565
27.32788324356079,3.0,36.0,0.19588162880113766,0.10721480062097945,0.5754717182923929,0.2,0.031426540275829605,0.6381122871602495
27.47188639640808,2.0,34.0,0.20383187375130893,0.09413225524594585,0.5782773885566826,0.2,0.013431536659083658,0.6732118191095929
27.646976709365845,3.0,30.0,0.2153205150517761,0.07800974837686969,0.5876429792396642,0.2,-0.00861405541134557,0.7172083717457236
27.821011543273926,2.0,25.0,0.22763117469619892,0.06036783258342043,0.6032462631571293,0.2,-0.030399339517989937,0.7599253500975534
27.980843544006348,3.0,19.0,0.24041639522196387,0.03846669675517602,0.6278951581455989,0.2,-0.050017440021155456,0.7960952401470145
28.13997793197632,5.0,11.0,0.24973710450583475,0.01312709644162559,0.6623331014953904,0.2,-0.06892890070467006,0.8273494397147358
28.31508731842041,10.0,2.0,0.25112097422525304,-0.011806304833956387,0.7055651155408992,0.2,-0.08874266504940902,0.8544159501785379
28.489593505859375,12.0,-6.0,0.2454850070735466,-0.03424860175905486,0.7475140642236701,0.2,-0.10716368195312677,0.8722042500328739
28.616827249526978,14.0,-12.0,0.2367131937544731,-0.05432889771109287,0.784132771804396,0.2,-0.11960260084002174,0.8787639830381594
28.792438507080078,15.0,-17.0,0.2281280371741052,-0.07290011622154485,0.8129435251257838,0.2,-0.13519451961623544,0.8785136686673609
28.967146158218384,15.0,-21.0,0.22093447339046213,-0.08910160163103059,0.8332833941272072,0.2,-0.1486819048808077,0.8676104816761727
29.11070704460144,14.0,-24.0,0.21559523258756919,-0.10577694589355903,0.8462220355526825,0.2,-0.15811039557512016,0.8511353772423009
29.2535400390625,12.0,-26.0,0.21191921469449743,-0.12237363094826263,0.8515231706964456,0.2,-0.16590795712965803,0.8287039750579803
29.380794525146484,10.0,-27.0,0.20952917396161713,-0.1373126229087211,0.8503192758156294,0.2,-0.17146119332805387,0.804366378210712
29.55632519721985,6.0,-27.0,0.2083275395079974,-0.15059490352909247,0.842752847459292,0.2,-0.1768827231548552,0.765553118244062
29.730223417282104,2.0,-26.0,0.20742356491403224,-0.1618819585337362,0.830041879517984,0.2,-0.17962397099338523,0.7232090184405626
29.890293836593628,-3.0,-24.0,0.2072322152583829,-0.1721944876582825,0.8089040002753963,0.2,-0.17979783106888772,0.6829616154063982
30.05046796798706,-8.0,-21.0,0.20764174939438765,-0.1800125584509114,0.7795648669666143,0.2,-0.17771460693831562,0.643541490914321
30.209091186523438,-12.0,-18.0,0.20737245353731343,-0.18379632873273857,0.7460236828246062,0.2,-0.17345194595507546,0.6072832962514635
30.352163553237915,-16.0,-14.0,0.20601589354496666,-0.1833533506460338,0.7108080348534923,0.2,-0.1677727559330703,0.5784399141300318
30.542515993118286,-20.0,-10.0,0.20335291221376312,-0.17889110876221082,0.6769773524687052,0.2,-0.15762229568472982,0.5477706251642824
30.749789237976074,-22.0,-6.0,0.19974608876601746,-0.17178426748478265,0.647577249535646,0.2,-0.14339887672474025,0.5266516546743091
30.92475914955139,-23.0,-3.0,0.19570034693355298,-0.16180261733771126,0.6215347596225352,0.2,-0.1290326146978068,0.5200692775399841
31.099934816360474,-24.0,1.0,0.1919566885653948,-0.14948472589967668,0.6005102961292131,0.2,-0.1127129292126952,0.5242408307346457
31.259734869003296,-24.0,3.0,0.18910900143643375,-0.13692615009691705,0.585519874856378,0.2,-0.09634258376377086,0.5372384150218086
31.40298628807068,-23.0,5.0,0.1873519578984473,-0.12421521401333394,0.5755402544735424,0.2,-0.08063754914778101,0.5558135499668221
31.57850456237793,-22.0,7.0,0.1866045548004134,-0.11177677502604882,0.569590048829891,0.2,-0.06030742460441497,0.5863562716050004
31.737464666366577,-21.0,9.0,0.1867650318049183,-0.09994465143759067,0.5667431967798257,0.2,-0.041102012927383406,0.6199677721912219
31.897157907485962,-19.0,10.0,0.18833584353311233,-0.08757781346900599,0.5669448274050122,0.2,-0.021296498954268044,0.6577061648319585
32.0721869468689,-17.0,11.0,0.19180022018426254,-0.0758453241770938,0.5703151857900157,0.2,0.0007071572261111717,0.701414303537703
32.21522855758667,-13.0,11.0,0.19870574248479486,-0.06437588895343008,0.5783405299262302,0.2,0.018696618086222517,0.7371909713633971
32.359071493148804,-9.0,11.0,0.2101161566876493,-0.05207766245285056,0.5946648867387295,0.2,0.03659764987752117,0.7716664171302459
32.55033302307129,-2.0,10.0,0.22317736211613523,-0.03733218486368774,0.6220137076532908,0.2,0.059795292321089426,0.8127990776889341
32.71001744270325,7.0,8.0,0.23268266873527965,-0.01796221860769857,0.6604811934133921,0.2,0.07836024392242667,0.8410905478383257
32.88482141494751,18.0,6.0,0.2338993733803003,0.0061854072996256745,0.7076233428473571,0.2,0.09755358931424081,0.8639683567701051
